Date,T_out,mo 
6/17/2000,16.1,6
6/17/2000,15,6
6/17/2000,14.4,6
6/17/2000,14.4,6
6/17/2000,14.4,6
6/18/2000,14.4,6
6/18/2000,15,6
6/18/2000,15,6
6/18/2000,14.4,6
6/18/2000,14.4,6
6/18/2000,14.4,6
6/18/2000,15,6
6/18/2000,15.6,6
6/18/2000,16,6
6/18/2000,17.2,6
6/18/2000,17.8,6
6/18/2000,19.4,6
6/18/2000,21.1,6
6/18/2000,21.1,6
6/18/2000,22.2,6
6/18/2000,22.8,6
6/18/2000,22.2,6
6/18/2000,22.2,6
6/18/2000,21.1,6
6/18/2000,20,6
6/18/2000,18.3,6
6/18/2000,16.1,6
6/18/2000,17.2,6
6/18/2000,16,6
6/19/2000,16.1,6
6/19/2000,15,6
6/19/2000,15,6
6/19/2000,13.9,6
6/19/2000,13.3,6
6/19/2000,13.9,6
6/19/2000,16.1,6
6/19/2000,17.8,6
6/19/2000,20,6
6/19/2000,21.7,6
6/19/2000,22.8,6
6/19/2000,23.3,6
6/19/2000,24.4,6
6/19/2000,25,6
6/19/2000,26.1,6
6/19/2000,26.1,6
6/19/2000,26.1,6
6/19/2000,26.1,6
6/19/2000,25.6,6
6/19/2000,23.3,6
6/19/2000,21.1,6
6/19/2000,20.6,6
6/19/2000,18.9,6
6/19/2000,18.3,6
6/20/2000,17.8,6
6/20/2000,17.8,6
6/20/2000,18.3,6
6/20/2000,18.3,6
6/20/2000,18.9,6
6/20/2000,19.4,6
6/20/2000,20,6
6/20/2000,21.1,6
6/20/2000,22.8,6
6/20/2000,23.9,6
6/20/2000,24.4,6
6/20/2000,25,6
6/20/2000,26.7,6
6/20/2000,28.9,6
6/20/2000,27.8,6
6/20/2000,21.1,6
6/20/2000,23.3,6
6/20/2000,23.3,6
6/20/2000,23.3,6
6/20/2000,23.9,6
6/20/2000,22.2,6
6/20/2000,23.9,6
6/20/2000,24.4,6
6/20/2000,20.6,6
6/21/2000,20,6
6/21/2000,20,6
6/21/2000,19.4,6
6/21/2000,19.4,6
6/21/2000,19.4,6
6/21/2000,20,6
6/21/2000,20.6,6
6/21/2000,20.6,6
6/21/2000,21.1,6
6/21/2000,21.7,6
6/21/2000,23.3,6
6/21/2000,24.4,6
6/21/2000,24.4,6
6/21/2000,26,6
6/21/2000,25,6
6/21/2000,25,6
6/21/2000,26.1,6
6/21/2000,25,6
6/21/2000,18.9,6
6/21/2000,20.6,6
6/21/2000,20,6
6/21/2000,19.4,6
6/21/2000,18.9,6
6/21/2000,18.3,6
6/22/2000,17.8,6
6/22/2000,17.8,6
6/22/2000,17.8,6
6/22/2000,17.8,6
6/22/2000,18.3,6
6/22/2000,18.3,6
6/22/2000,20,6
6/22/2000,21.7,6
6/22/2000,22.8,6
6/22/2000,24.4,6
6/22/2000,25.6,6
6/22/2000,26.7,6
6/22/2000,27.2,6
6/22/2000,27.8,6
6/22/2000,28.3,6
6/22/2000,28.3,6
6/22/2000,27.8,6
6/22/2000,27.8,6
6/22/2000,26.7,6
6/22/2000,24.4,6
6/22/2000,22.8,6
6/22/2000,20,6
6/22/2000,18.3,6
6/22/2000,19.4,6
6/23/2000,16.7,6
6/23/2000,16.7,6
6/23/2000,15.6,6
6/23/2000,15,6
6/23/2000,15,6
6/23/2000,15.6,6
6/23/2000,17.8,6
6/23/2000,20.6,6
6/23/2000,23.3,6
6/23/2000,26.1,6
6/23/2000,27.8,6
6/23/2000,28.3,6
6/23/2000,28.9,6
6/23/2000,29.4,6
6/23/2000,30,6
6/23/2000,30.6,6
6/23/2000,29.4,6
6/23/2000,28.9,6
6/23/2000,27.8,6
6/23/2000,27.2,6
6/23/2000,19,6
6/23/2000,19.4,6
6/23/2000,19.4,6
6/23/2000,19.4,6
6/24/2000,19.4,6
6/24/2000,19.4,6
6/24/2000,19.4,6
6/24/2000,20,6
6/24/2000,20,6
6/24/2000,19.4,6
6/24/2000,20,6
6/24/2000,21.1,6
6/24/2000,22.2,6
6/24/2000,23.9,6
6/24/2000,25,6
6/24/2000,25.6,6
6/24/2000,26.7,6
6/24/2000,26.7,6
6/24/2000,27.2,6
6/24/2000,26.1,6
6/24/2000,23,6
6/24/2000,23.3,6
6/24/2000,22.2,6
6/24/2000,22.2,6
6/24/2000,22.8,6
6/24/2000,22.8,6
6/24/2000,23,6
6/24/2000,22.8,6
6/25/2000,21.1,6
6/25/2000,20.6,6
6/25/2000,20.6,6
6/25/2000,20,6
6/25/2000,19,6
6/25/2000,20,6
6/25/2000,20,6
6/25/2000,21.1,6
6/25/2000,22.2,6
6/25/2000,23.9,6
6/25/2000,25,6
6/25/2000,26.1,6
6/25/2000,27.8,6
6/25/2000,27.8,6
6/25/2000,27.8,6
6/25/2000,27.8,6
6/25/2000,28.3,6
6/25/2000,28.3,6
6/25/2000,27.2,6
6/25/2000,26.1,6
6/25/2000,23.9,6
6/25/2000,22.8,6
6/25/2000,21.7,6
6/25/2000,20.6,6
6/26/2000,20,6
6/26/2000,20,6
6/26/2000,19.4,6
6/26/2000,20,6
6/26/2000,21.1,6
6/26/2000,21.1,6
6/26/2000,22.2,6
6/26/2000,22.2,6
6/26/2000,23.3,6
6/26/2000,23.3,6
6/26/2000,23.3,6
6/26/2000,25,6
6/26/2000,25,6
6/26/2000,25,6
6/26/2000,25.6,6
6/26/2000,26.1,6
6/26/2000,26.1,6
6/26/2000,26.1,6
6/26/2000,26.1,6
6/26/2000,24.4,6
6/26/2000,22.2,6
6/26/2000,21.1,6
6/26/2000,20,6
6/26/2000,18.9,6
6/27/2000,18.9,6
6/27/2000,18.9,6
6/27/2000,17.8,6
6/27/2000,16.7,6
6/27/2000,16,6
6/27/2000,16.1,6
6/27/2000,17.2,6
6/27/2000,20.6,6
6/27/2000,22.2,6
6/27/2000,23.9,6
6/27/2000,23.3,6
6/27/2000,23.3,6
6/27/2000,23.3,6
6/27/2000,23.3,6
6/27/2000,23.3,6
6/27/2000,23.9,6
6/27/2000,23.3,6
6/27/2000,23.3,6
6/27/2000,22.8,6
6/27/2000,21.1,6
6/27/2000,20,6
6/27/2000,18.9,6
6/27/2000,17.8,6
6/27/2000,15.6,6
6/28/2000,15,6
6/28/2000,14.4,6
6/28/2000,13.9,6
6/28/2000,14.4,6
6/28/2000,14.4,6
6/28/2000,15,6
6/28/2000,15.6,6
6/28/2000,16.7,6
6/28/2000,18.9,6
6/28/2000,20,6
6/28/2000,22.2,6
6/28/2000,23.3,6
6/28/2000,23.3,6
6/28/2000,23.3,6
6/28/2000,24.4,6
6/28/2000,25,6
6/28/2000,23.9,6
6/28/2000,24.4,6
6/28/2000,22.2,6
6/28/2000,21.1,6
6/28/2000,20,6
6/28/2000,18.9,6
6/28/2000,18.3,6
6/28/2000,17.8,6
6/29/2000,16.7,6
6/29/2000,16.1,6
6/29/2000,15.6,6
6/29/2000,15.6,6
6/29/2000,14,6
6/29/2000,14,6
6/29/2000,15.6,6
6/29/2000,17.8,6
6/29/2000,19.4,6
6/29/2000,21.1,6
6/29/2000,22.2,6
6/29/2000,23.3,6
6/29/2000,24.4,6
6/29/2000,23.3,6
6/29/2000,25,6
6/29/2000,25,6
6/29/2000,24.4,6
6/29/2000,23.9,6
6/29/2000,22.8,6
6/29/2000,20,6
6/29/2000,18.3,6
6/29/2000,17.2,6
6/29/2000,15,6
6/29/2000,13.9,6
6/30/2000,13.3,6
6/30/2000,12.8,6
6/30/2000,12.2,6
6/30/2000,12.8,6
6/30/2000,12.8,6
6/30/2000,12.8,6
6/30/2000,13.9,6
6/30/2000,16.1,6
6/30/2000,20,6
6/30/2000,21.1,6
6/30/2000,22.8,6
6/30/2000,23.3,6
6/30/2000,24.4,6
6/30/2000,24.4,6
6/30/2000,24.4,6
6/30/2000,25.6,6
6/30/2000,25.6,6
6/30/2000,25,6
6/30/2000,23.9,6
6/30/2000,22.8,6
6/30/2000,19.4,6
6/30/2000,19.3,6
6/30/2000,19.3,6
6/30/2000,19.2,6
7/1/1997,19.2,7
7/1/1997,19.1,7
7/1/1997,19.1,7
7/1/1997,19,7
7/1/1997,19,7
7/1/1997,19,7
7/1/1997,20,7
7/1/1997,22,7
7/1/1997,24,7
7/1/1997,26,7
7/1/1997,27,7
7/1/1997,29,7
7/1/1997,30,7
7/1/1997,30.7,7
7/1/1997,31,7
7/1/1997,31,7
7/1/1997,31,7
7/1/1997,32,7
7/1/1997,31,7
7/1/1997,29,7
7/1/1997,25,7
7/1/1997,26,7
7/1/1997,24,7
7/1/1997,23.5,7
7/2/1997,23,7
7/2/1997,24,7
7/2/1997,25,7
7/2/1997,25,7
7/2/1997,25,7
7/2/1997,25,7
7/2/1997,25,7
7/2/1997,27,7
7/2/1997,28,7
7/2/1997,30,7
7/2/1997,29,7
7/2/1997,31,7
7/2/1997,30,7
7/2/1997,31,7
7/2/1997,33,7
7/2/1997,34,7
7/2/1997,34,7
7/2/1997,33,7
7/2/1997,31,7
7/2/1997,29,7
7/2/1997,27,7
7/2/1997,24.9,7
7/2/1997,23,7
7/2/1997,22,7
7/3/1997,19,7
7/3/1997,18,7
7/3/1997,17,7
7/3/1997,18,7
7/3/1997,18,7
7/3/1997,18,7
7/3/1997,19,7
7/3/1997,20,7
7/3/1997,22,7
7/3/1997,23,7
7/3/1997,24,7
7/3/1997,25,7
7/3/1997,25,7
7/3/1997,24,7
7/3/1997,24,7
7/3/1997,25,7
7/3/1997,23,7
7/3/1997,21,7
7/3/1997,20,7
7/3/1997,18,7
7/3/1997,17,7
7/3/1997,17,7
7/3/1997,17,7
7/3/1997,17,7
7/4/1997,17,7
7/4/1997,17,7
7/4/1997,16,7
7/4/1997,16,7
7/4/1997,15,7
7/4/1997,15,7
7/4/1997,15,7
7/4/1997,17,7
7/4/1997,18,7
7/4/1997,19,7
7/4/1997,20,7
7/4/1997,19,7
7/4/1997,20,7
7/4/1997,20,7
7/4/1997,20,7
7/4/1997,16,7
7/4/1997,16,7
7/4/1997,18,7
7/4/1997,18,7
7/4/1997,17,7
7/4/1997,16,7
7/4/1997,15,7
7/4/1997,15,7
7/4/1997,15,7
7/5/1997,15,7
7/5/1997,14,7
7/5/1997,13,7
7/5/1997,12,7
7/5/1997,11,7
7/5/1997,12,7
7/5/1997,14,7
7/5/1997,19,7
7/5/1997,20.1,7
7/5/1997,21,7
7/5/1997,23,7
7/5/1997,24,7
7/5/1997,24,7
7/5/1997,25,7
7/5/1997,24,7
7/5/1997,26,7
7/5/1997,26,7
7/5/1997,25,7
7/5/1997,24,7
7/5/1997,22,7
7/5/1997,18,7
7/5/1997,16,7
7/5/1997,15,7
7/5/1997,15,7
7/6/1997,14,7
7/6/1997,13,7
7/6/1997,12,7
7/6/1997,12,7
7/6/1997,13,7
7/6/1997,14,7
7/6/1997,16,7
7/6/1997,19,7
7/6/1997,22,7
7/6/1997,24,7
7/6/1997,24,7
7/6/1997,25,7
7/6/1997,26,7
7/6/1997,27,7
7/6/1997,27,7
7/6/1997,27,7
7/6/1997,27,7
7/6/1997,27,7
7/6/1997,25,7
7/6/1997,25,7
7/6/1997,23,7
7/6/1997,23,7
7/6/1997,20,7
7/6/1997,19,7
7/7/1997,20,7
7/7/1997,19,7
7/7/1997,18,7
7/7/1997,17,7
7/7/1997,17,7
7/7/1997,17,7
7/7/1997,19,7
7/7/1997,20,7
7/7/1997,22,7
7/7/1997,25,7
7/7/1997,26,7
7/7/1997,27.2,7
7/7/1997,28,7
7/7/1997,28,7
7/7/1997,29,7
7/7/1997,29.2,7
7/7/1997,29,7
7/7/1997,29.2,7
7/7/1997,29,7
7/7/1997,27,7
7/7/1997,23,7
7/7/1997,23,7
7/7/1997,22,7
7/7/1997,21,7
7/8/1997,21,7
7/8/1997,21,7
7/8/1997,21,7
7/8/1997,22,7
7/8/1997,21,7
7/8/1997,21,7
7/8/1997,22,7
7/8/1997,23.4,7
7/8/1997,25,7
7/8/1997,27,7
7/8/1997,28,7
7/8/1997,29,7
7/8/1997,30,7
7/8/1997,31,7
7/8/1997,31,7
7/8/1997,32,7
7/8/1997,31,7
7/8/1997,31,7
7/8/1997,29.8,7
7/8/1997,28,7
7/8/1997,23,7
7/8/1997,21,7
7/8/1997,21,7
7/8/1997,20.5,7
7/9/1997,20,7
7/9/1997,18,7
7/9/1997,16,7
7/9/1997,16,7
7/9/1997,15,7
7/9/1997,15,7
7/9/1997,15,7
7/9/1997,15,7
7/9/1997,17,7
7/9/1997,18,7
7/9/1997,20,7
7/9/1997,20,7
7/9/1997,22,7
7/9/1997,20,7
7/9/1997,20,7
7/9/1997,22,7
7/9/1997,21,7
7/9/1997,22,7
7/9/1997,21,7
7/9/1997,20,7
7/9/1997,20,7
7/9/1997,20,7
7/9/1997,17,7
7/9/1997,16,7
7/10/1997,16,7
7/10/1997,15,7
7/10/1997,15,7
7/10/1997,15,7
7/10/1997,14,7
7/10/1997,14,7
7/10/1997,17,7
7/10/1997,19,7
7/10/1997,20,7
7/10/1997,22,7
7/10/1997,22,7
7/10/1997,23,7
7/10/1997,24,7
7/10/1997,24.7,7
7/10/1997,25,7
7/10/1997,25,7
7/10/1997,25,7
7/10/1997,25,7
7/10/1997,25,7
7/10/1997,24,7
7/10/1997,22,7
7/10/1997,21,7
7/10/1997,17,7
7/10/1997,20,7
7/11/1997,19,7
7/11/1997,18,7
7/11/1997,16,7
7/11/1997,16,7
7/11/1997,14,7
7/11/1997,16,7
7/11/1997,17,7
7/11/1997,20,7
7/11/1997,22,7
7/11/1997,24,7
7/11/1997,26,7
7/11/1997,26,7
7/11/1997,27,7
7/11/1997,27,7
7/11/1997,28,7
7/11/1997,28,7
7/11/1997,28,7
7/11/1997,28,7
7/11/1997,27,7
7/11/1997,26,7
7/11/1997,20,7
7/11/1997,19,7
7/11/1997,18,7
7/11/1997,17,7
7/12/1997,18,7
7/12/1997,17,7
7/12/1997,17,7
7/12/1997,16,7
7/12/1997,15,7
7/12/1997,15,7
7/12/1997,17,7
7/12/1997,21,7
7/12/1997,25,7
7/12/1997,26,7
7/12/1997,27,7
7/12/1997,29,7
7/12/1997,29,7
7/12/1997,29,7
7/12/1997,30,7
7/12/1997,30,7
7/12/1997,30,7
7/12/1997,29,7
7/12/1997,29,7
7/12/1997,27,7
7/12/1997,22,7
7/12/1997,21,7
7/12/1997,20,7
7/12/1997,22,7
7/13/1997,19,7
7/13/1997,19,7
7/13/1997,19,7
7/13/1997,21,7
7/13/1997,21,7
7/13/1997,21,7
7/13/1997,22,7
7/13/1997,24,7
7/13/1997,26,7
7/13/1997,28,7
7/13/1997,30,7
7/13/1997,31,7
7/13/1997,32,7
7/13/1997,33,7
7/13/1997,34,7
7/13/1997,34,7
7/13/1997,33,7
7/13/1997,33,7
7/13/1997,32,7
7/13/1997,31,7
7/13/1997,29,7
7/13/1997,28,7
7/13/1997,27,7
7/13/1997,27,7
7/14/1997,26,7
7/14/1997,25,7
7/14/1997,25,7
7/14/1997,24,7
7/14/1997,24,7
7/14/1997,24,7
7/14/1997,25,7
7/14/1997,27,7
7/14/1997,29,7
7/14/1997,31,7
7/14/1997,33,7
7/14/1997,34,7
7/14/1997,35,7
7/14/1997,35,7
7/14/1997,30.1,7
7/14/1997,25,7
7/14/1997,24.3,7
7/14/1997,23.4,7
7/14/1997,22,7
7/14/1997,22,7
7/14/1997,21.6,7
7/14/1997,22,7
7/14/1997,21,7
7/14/1997,20,7
7/15/1997,20,7
7/15/1997,19,7
7/15/1997,19,7
7/15/1997,18,7
7/15/1997,17.9,7
7/15/1997,18,7
7/15/1997,20,7
7/15/1997,23,7
7/15/1997,25,7
7/15/1997,27,7
7/15/1997,28,7
7/15/1997,27,7
7/15/1997,29,7
7/15/1997,29,7
7/15/1997,30,7
7/15/1997,30,7
7/15/1997,31,7
7/15/1997,31,7
7/15/1997,29,7
7/15/1997,27,7
7/15/1997,24,7
7/15/1997,23,7
7/15/1997,22,7
7/15/1997,22,7
7/16/1997,21,7
7/16/1997,20,7
7/16/1997,19,7
7/16/1997,19,7
7/16/1997,19,7
7/16/1997,19,7
7/16/1997,21,7
7/16/1997,23,7
7/16/1997,26,7
7/16/1997,29,7
7/16/1997,30,7
7/16/1997,31,7
7/16/1997,32,7
7/16/1997,32.7,7
7/16/1997,33,7
7/16/1997,33.1,7
7/16/1997,33,7
7/16/1997,32,7
7/16/1997,30.8,7
7/16/1997,29,7
7/16/1997,26,7
7/16/1997,23,7
7/16/1997,23,7
7/16/1997,21,7
7/17/1997,21,7
7/17/1997,21,7
7/17/1997,21,7
7/17/1997,20.4,7
7/17/1997,20,7
7/17/1997,21,7
7/17/1997,22,7
7/17/1997,24,7
7/17/1997,27,7
7/17/1997,29,7
7/17/1997,30,7
7/17/1997,31,7
7/17/1997,31,7
7/17/1997,31.6,7
7/17/1997,31.9,7
7/17/1997,32,7
7/17/1997,33,7
7/17/1997,32,7
7/17/1997,31,7
7/17/1997,29,7
7/17/1997,26,7
7/17/1997,25,7
7/17/1997,24,7
7/17/1997,24,7
7/18/1997,24,7
7/18/1997,23,7
7/18/1997,21,7
7/18/1997,21,7
7/18/1997,20,7
7/18/1997,20,7
7/18/1997,22,7
7/18/1997,25,7
7/18/1997,27,7
7/18/1997,29,7
7/18/1997,30,7
7/18/1997,32,7
7/18/1997,32,7
7/18/1997,32.7,7
7/18/1997,33,7
7/18/1997,31,7
7/18/1997,30,7
7/18/1997,24,7
7/18/1997,21,7
7/18/1997,22,7
7/18/1997,21,7
7/18/1997,21,7
7/18/1997,21,7
7/18/1997,21,7
7/19/1997,21,7
7/19/1997,20,7
7/19/1997,20,7
7/19/1997,19,7
7/19/1997,20,7
7/19/1997,20,7
7/19/1997,22,7
7/19/1997,21.9,7
7/19/1997,22,7
7/19/1997,24,7
7/19/1997,26,7
7/19/1997,29,7
7/19/1997,30,7
7/19/1997,30,7
7/19/1997,30,7
7/19/1997,30,7
7/19/1997,30.1,7
7/19/1997,30,7
7/19/1997,29,7
7/19/1997,27,7
7/19/1997,24,7
7/19/1997,24,7
7/19/1997,25,7
7/19/1997,23,7
7/20/1997,21,7
7/20/1997,23,7
7/20/1997,22,7
7/20/1997,21,7
7/20/1997,20,7
7/20/1997,20,7
7/20/1997,21,7
7/20/1997,23,7
7/20/1997,24,7
7/20/1997,25,7
7/20/1997,27,7
7/20/1997,29,7
7/20/1997,31,7
7/20/1997,32,7
7/20/1997,32,7
7/20/1997,32,7
7/20/1997,32,7
7/20/1997,32,7
7/20/1997,30.8,7
7/20/1997,29,7
7/20/1997,29,7
7/20/1997,27.4,7
7/20/1997,26,7
7/20/1997,25,7
7/21/1997,24,7
7/21/1997,24,7
7/21/1997,23,7
7/21/1997,22,7
7/21/1997,22,7
7/21/1997,22,7
7/21/1997,23,7
7/21/1997,24,7
7/21/1997,26,7
7/21/1997,28,7
7/21/1997,26,7
7/21/1997,27,7
7/21/1997,28,7
7/21/1997,28,7
7/21/1997,29,7
7/21/1997,28,7
7/21/1997,27,7
7/21/1997,27,7
7/21/1997,27,7
7/21/1997,23,7
7/21/1997,21,7
7/21/1997,21,7
7/21/1997,22,7
7/21/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22,7
7/22/1997,22.6,7
7/22/1997,23,7
7/22/1997,24,7
7/22/1997,25,7
7/22/1997,25.6,7
7/22/1997,26,7
7/22/1997,26,7
7/22/1997,25.2,7
7/22/1997,24,7
7/22/1997,24,7
7/22/1997,23,7
7/22/1997,23,7
7/22/1997,23,7
7/22/1997,23,7
7/22/1997,23,7
7/22/1997,23,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,21.8,7
7/23/1997,22,7
7/23/1997,23,7
7/23/1997,23.7,7
7/23/1997,24,7
7/23/1997,25,7
7/23/1997,23,7
7/23/1997,25,7
7/23/1997,26,7
7/23/1997,26,7
7/23/1997,26,7
7/23/1997,24,7
7/23/1997,24,7
7/23/1997,23,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,22,7
7/23/1997,21,7
7/24/1997,21,7
7/24/1997,21,7
7/24/1997,21,7
7/24/1997,21,7
7/24/1997,21,7
7/24/1997,21,7
7/24/1997,21,7
7/24/1997,22,7
7/24/1997,22,7
7/24/1997,24,7
7/24/1997,27,7
7/24/1997,27,7
7/24/1997,28,7
7/24/1997,29,7
7/24/1997,29,7
7/24/1997,29,7
7/24/1997,31,7
7/24/1997,30,7
7/24/1997,28,7
7/24/1997,26,7
7/24/1997,23,7
7/24/1997,23,7
7/24/1997,21,7
7/24/1997,20,7
7/25/1997,20,7
7/25/1997,20,7
7/25/1997,19,7
7/25/1997,19,7
7/25/1997,18,7
7/25/1997,18,7
7/25/1997,19,7
7/25/1997,23,7
7/25/1997,26,7
7/25/1997,27,7
7/25/1997,28,7
7/25/1997,29,7
7/25/1997,30,7
7/25/1997,31,7
7/25/1997,31,7
7/25/1997,31,7
7/25/1997,31,7
7/25/1997,30.7,7
7/25/1997,30,7
7/25/1997,28,7
7/25/1997,26.6,7
7/25/1997,26,7
7/25/1997,26,7
7/25/1997,25,7
7/26/1997,25,7
7/26/1997,25,7
7/26/1997,25,7
7/26/1997,25,7
7/26/1997,25,7
7/26/1997,25,7
7/26/1997,26,7
7/26/1997,27.4,7
7/26/1997,29,7
7/26/1997,31,7
7/26/1997,33,7
7/26/1997,35,7
7/26/1997,36,7
7/26/1997,37,7
7/26/1997,37,7
7/26/1997,37,7
7/26/1997,36,7
7/26/1997,35,7
7/26/1997,34,7
7/26/1997,32,7
7/26/1997,30,7
7/26/1997,29.9,7
7/26/1997,30,7
7/26/1997,27,7
7/27/1997,26,7
7/27/1997,26,7
7/27/1997,26,7
7/27/1997,26,7
7/27/1997,26,7
7/27/1997,25.4,7
7/27/1997,26,7
7/27/1997,28,7
7/27/1997,30,7
7/27/1997,32,7
7/27/1997,34,7
7/27/1997,35,7
7/27/1997,36,7
7/27/1997,36,7
7/27/1997,37,7
7/27/1997,29,7
7/27/1997,32,7
7/27/1997,31,7
7/27/1997,31,7
7/27/1997,29,7
7/27/1997,28,7
7/27/1997,26.9,7
7/27/1997,26,7
7/27/1997,26,7
7/28/1997,25,7
7/28/1997,25,7
7/28/1997,25,7
7/28/1997,24,7
7/28/1997,25,7
7/28/1997,24,7
7/28/1997,24.8,7
7/28/1997,26,7
7/28/1997,28,7
7/28/1997,29,7
7/28/1997,29,7
7/28/1997,36,7
7/28/1997,32.6,7
7/28/1997,29,7
7/28/1997,30,7
7/28/1997,31,7
7/28/1997,29.6,7
7/28/1997,28,7
7/28/1997,26.8,7
7/28/1997,25,7
7/28/1997,23,7
7/28/1997,22,7
7/28/1997,20,7
7/28/1997,19,7
7/29/1997,18,7
7/29/1997,18,7
7/29/1997,17,7
7/29/1997,17,7
7/29/1997,16,7
7/29/1997,15,7
7/29/1997,17,7
7/29/1997,18.4,7
7/29/1997,20,7
7/29/1997,22,7
7/29/1997,23,7
7/29/1997,24,7
7/29/1997,24,7
7/29/1997,26,7
7/29/1997,26,7
7/29/1997,27,7
7/29/1997,24,7
7/29/1997,25,7
7/29/1997,24,7
7/29/1997,22,7
7/29/1997,20,7
7/29/1997,19,7
7/29/1997,18,7
7/29/1997,17,7
7/30/1997,17,7
7/30/1997,17,7
7/30/1997,17,7
7/30/1997,16.4,7
7/30/1997,16,7
7/30/1997,15,7
7/30/1997,17,7
7/30/1997,18,7
7/30/1997,20,7
7/30/1997,23,7
7/30/1997,24,7
7/30/1997,24,7
7/30/1997,25,7
7/30/1997,26,7
7/30/1997,26,7
7/30/1997,26,7
7/30/1997,26,7
7/30/1997,26,7
7/30/1997,25,7
7/30/1997,24,7
7/30/1997,19,7
7/30/1997,18,7
7/30/1997,18,7
7/30/1997,17.5,7
7/31/1997,17,7
7/31/1997,16,7
7/31/1997,15,7
7/31/1997,14,7
7/31/1997,12,7
7/31/1997,12,7
7/31/1997,15,7
7/31/1997,19,7
7/31/1997,21,7
7/31/1997,24,7
7/31/1997,26,7
7/31/1997,27,7
7/31/1997,28,7
7/31/1997,28,7
7/31/1997,29,7
7/31/1997,29,7
7/31/1997,29,7
7/31/1997,29,7
7/31/1997,28,7
7/31/1997,25,7
7/31/1997,23,7
7/31/1997,22.6,7
7/31/1997,22.1,7
7/31/1997,21.7,7
8/1/2003,21.3,8
8/1/2003,20.9,8
8/1/2003,20.4,8
8/1/2003,20,8
8/1/2003,19,8
8/1/2003,18,8
8/1/2003,21,8
8/1/2003,23,8
8/1/2003,26,8
8/1/2003,27,8
8/1/2003,29,8
8/1/2003,29,8
8/1/2003,30,8
8/1/2003,30,8
8/1/2003,31,8
8/1/2003,31,8
8/1/2003,30,8
8/1/2003,29,8
8/1/2003,28,8
8/1/2003,27,8
8/1/2003,25,8
8/1/2003,23,8
8/1/2003,22,8
8/1/2003,22,8
8/2/2003,22,8
8/2/2003,21,8
8/2/2003,20,8
8/2/2003,20,8
8/2/2003,20,8
8/2/2003,21,8
8/2/2003,20.9,8
8/2/2003,22,8
8/2/2003,23,8
8/2/2003,24,8
8/2/2003,26,8
8/2/2003,26,8
8/2/2003,25,8
8/2/2003,27,8
8/2/2003,27,8
8/2/2003,27,8
8/2/2003,26,8
8/2/2003,21,8
8/2/2003,20,8
8/2/2003,20,8
8/2/2003,20,8
8/2/2003,20,8
8/2/2003,19,8
8/2/2003,19,8
8/3/2003,19,8
8/3/2003,19,8
8/3/2003,19,8
8/3/2003,19,8
8/3/2003,18.5,8
8/3/2003,18,8
8/3/2003,19,8
8/3/2003,20,8
8/3/2003,21,8
8/3/2003,22,8
8/3/2003,23,8
8/3/2003,24,8
8/3/2003,25,8
8/3/2003,27,8
8/3/2003,26,8
8/3/2003,25,8
8/3/2003,25,8
8/3/2003,25,8
8/3/2003,25,8
8/3/2003,23,8
8/3/2003,21,8
8/3/2003,20,8
8/3/2003,20,8
8/3/2003,19,8
8/4/2003,19,8
8/4/2003,18,8
8/4/2003,18,8
8/4/2003,18,8
8/4/2003,18,8
8/4/2003,18,8
8/4/2003,19,8
8/4/2003,20,8
8/4/2003,21,8
8/4/2003,23,8
8/4/2003,25,8
8/4/2003,26,8
8/4/2003,26,8
8/4/2003,27,8
8/4/2003,27,8
8/4/2003,27,8
8/4/2003,27,8
8/4/2003,25,8
8/4/2003,25,8
8/4/2003,23,8
8/4/2003,22,8
8/4/2003,21,8
8/4/2003,20,8
8/4/2003,19,8
8/5/2003,18,8
8/5/2003,18,8
8/5/2003,17,8
8/5/2003,16,8
8/5/2003,16,8
8/5/2003,16.1,8
8/5/2003,17,8
8/5/2003,18,8
8/5/2003,22,8
8/5/2003,23,8
8/5/2003,23,8
8/5/2003,24,8
8/5/2003,25,8
8/5/2003,26,8
8/5/2003,27,8
8/5/2003,27,8
8/5/2003,27,8
8/5/2003,26,8
8/5/2003,25,8
8/5/2003,24,8
8/5/2003,21,8
8/5/2003,20,8
8/5/2003,19,8
8/5/2003,18,8
8/6/2003,19,8
8/6/2003,19,8
8/6/2003,18,8
8/6/2003,18,8
8/6/2003,18,8
8/6/2003,18,8
8/6/2003,19,8
8/6/2003,19,8
8/6/2003,21,8
8/6/2003,23,8
8/6/2003,24,8
8/6/2003,27,8
8/6/2003,26,8
8/6/2003,27,8
8/6/2003,27,8
8/6/2003,27,8
8/6/2003,26,8
8/6/2003,26,8
8/6/2003,24,8
8/6/2003,22,8
8/6/2003,22,8
8/6/2003,20,8
8/6/2003,20,8
8/6/2003,21,8
8/7/2003,19,8
8/7/2003,18,8
8/7/2003,18,8
8/7/2003,17,8
8/7/2003,16,8
8/7/2003,17,8
8/7/2003,18,8
8/7/2003,21,8
8/7/2003,23,8
